,level_0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,Organization Name,Discipline / Field,Category,City,State,Project Description,Fiscal Year,Grant Amount,grant_length,7,1,2,3,4,5,6,LDA_label,bart_label_1,bart_label_2,bart_label_3,bart_score_1,bart_score_2,bart_score_3,lda_topic_6,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,LDA_label_6_topics,10k_bin,decile,lemma_list
776,776,776,1921,1921,1922,San Diego Symphony Orchestra Association,Music,Grants for Arts Projects,SAN DIEGO,CA,"To support an online chamber orchestra festival. Curated by percussionist and conductor Steven Schick, the virtual ""To the Earth"" festival will celebrate the region's natural environment and will highlight works by composer-in-residence John Luther Adams. Additional repertoire will include works by composers such as Tan Dun.",2021,20000.0,242 days,0.1520258486270904,0.4079567193984985,0.1278195530176162,0.0852863565087318,0.1254386752843856,0.0892324522137641,0.0122403595596551,1,chamber music,festival,community outreach,0.6710882186889648,0.17515860497951508,0.034331973642110825,0.009091711603105,0.0206223484128713,0.5910455584526062,0.0045672855339944,0.00454593449831,0.3701271116733551,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'festival', 'curate', 'percussionist', 'virtual', 'earth', 'festival', 'celebrate', 'region', 'natural', 'environment', 'highlight', 'work', 'composer', 'residence', 'additional', 'repertoire', 'include', 'work', 'composer', 'such']"
777,777,777,1922,1922,1923,San Diego Symphony Orchestra Association,Music,Art Works,SAN DIEGO,CA,"To support a co-commissioning and performance project of a new trumpet concerto by saxophonist, clarinetist, composer, and NEA Jazz Master Paquito D'Rivera. The orchestra will perform the U.S. premiere performance of the new work with Music Director Rafael Payare and Venezuelan trumpeter Pacho Flores. The work will be the result of a co-commissioning effort with Orquesta de Minería (Mexico), Orquesta de Valencia (Spain), and the Royal Liverpool Philharmonic (Great Britain).",2020,20000.0,911 days,0.0034734352957457,0.6934881806373596,0.1370254307985305,0.03956039249897,0.0792597085237503,0.0079877749085426,0.0392051078379154,1,composer commission,cultural diversity,concert series,0.35514646768569946,0.1443355232477188,0.11765111982822418,0.0436110198497772,0.0938919335603714,0.7211554646492004,0.0034032817929983,0.0033865531440824,0.1345517486333847,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'co', 'commissioning', 'performance', 'project', 'new', 'trumpet', 'concerto', 'saxophonist', 'clarinetist', 'composer', 'nea', 'jazz', 'perform', 'premiere', 'performance', 'new', 'work', 'music', 'director', 'venezuelan', 'trumpeter', 'flore', 'work', 'result', 'co', 'commission', 'effort', 'great']"
778,778,778,1923,1923,1924,San Diego Symphony Orchestra Association,Music,Art Works,SAN DIEGO,CA,"To support Hearing the Future, an annual festival of new music. The month-long festival will explore the very beginning of the creative process and how visionaries help shape the future of the arts. Programming will be directed by Festival Curator and composer Matthew Aucoin and will feature the orchestra's Music Director Designate Rafael Payare and soloists including as cellist Alisa Weilerstein and pianist Rodolfo Leone. Repertoire will include musical works by Aucoin, as well as Don Juan by Richard Stauss, a tone poem for orchestra written when the composer was 24-years-old, and Symphonie Fantastique composed by Hector Berlioz. The Jazz at the Jacobs concert will be curated by jazz trumpeter, bandleader, composer, and educator Gilbert Castellanos.",2019,20000.0,58 days,0.016616316512227,0.5012009143829346,0.2290198802947998,0.0909804850816726,0.1534857004880905,0.0040564015507698,0.004640323575586,1,festival,cultural diversity,concert series,0.28200340270996094,0.18901342153549194,0.12946848571300507,0.0454687997698783,0.0674048736691474,0.6720803380012512,0.0016075911698862,0.0544239096343517,0.1590145230293274,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'hear', 'future', 'annual', 'festival', 'new', 'music', 'month', 'long', 'festival', 'explore', 'very', 'beginning', 'creative', 'process', 'visionary', 'help', 'shape', 'future', 'art', 'programming', 'direct', 'festival', 'curator', 'composer', 'aucoin', 'feature', 'orchestra', 'music', 'director', 'designate', 'payare', 'soloist', 'include', 'cellist', 'pianist', 'leone', 'repertoire', 'include', 'musical', 'work', 'aucoin', 'as', 'well', 'poem', 'orchestra', 'write', 'composer', 'year', 'old', 'symphonie', 'fantastique', 'compose', 'hector', 'berlioz', 'jazz', 'curate', 'jazz', 'trumpeter', 'bandleader', 'composer', 'educator', 'gilbert', 'castellanos']"
779,779,779,1924,1924,1925,San Diego Symphony Orchestra Association,Music,Art Works,SAN DIEGO,CA,"To support a music festival exploring the connection of rhythm and beat in the human experience. The month-long ""It's About Time"" festival will feature diverse groups of percussionists playing indigenous instruments in both traditional and non-traditional venues. The repertoire will include works by composers including John Luther Adams, Charles Mingus, Roberto Sierra, Igor Stravinsky, and Toru Takemitsu. Programming will be curated by percussionist and University of California-San Diego Professor Stephen Schick and will include lectures, collaborations with local organizations such as La Jolla Symphony and Chorus and the San Diego Opera; and New York-based Paul Taylor Dance Company. In addition, there will be opportunities for the public to participate in performances and make their own percussion instruments.",2018,20000.0,58 days,0.0020215325057506,0.2193408608436584,0.2173123359680175,0.1974096298217773,0.3026340305805206,0.0558660514652729,0.0054155313409864,4,festival,community outreach,cultural diversity,0.367044061422348,0.21755823493003845,0.16593055427074432,0.0371706262230873,0.1757123470306396,0.5759053826332092,0.0019266356248408,0.0019177580252289,0.2073672413825988,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'music', 'festival', 'explore', 'connection', 'rhythm', 'beat', 'human', 'experience', 'month', 'long', 'time', 'festival', 'feature', 'diverse', 'group', 'percussionist', 'play', 'indigenous', 'instrument', 'traditional', 'non', 'traditional', 'venue', 'repertoire', 'include', 'work', 'composer', 'include', 'programming', 'curate', 'percussionist', 'include', 'lecture', 'collaboration', 'local', 'organization', 'such', 'jolla', 'symphony', 'chorus', 'base', 'dance', 'company', 'addition', 'opportunity', 'public', 'participate', 'performance', 'make', 'own', 'percussion', 'instrument']"
780,780,780,1925,1925,1926,San Diego Symphony Orchestra Association,Music,Art Works,SAN DIEGO,CA,"To support a music festival celebrating the development of the unique American musical voice. Titled Our American Music, the month-long festival will focus on the personal and collective immigrant experience through performances of works by American composers, as well as visiting composers who were inspired by the country's diverse musical heritage and landscapes. The orchestra will perform works by composers such as John Adams, Leonard Bernstein, Aaron Copland, Charles Ives, Igor Stravinsky, Steven Stuckey, and John Williams, as well as music from the Great American Songbook, chamber, jazz, and bluegrass. The festival activities will be held at the Jacobs Music Center's Copley Symphony Hall.",2017,20000.0,58 days,0.0020935002248734,0.4364056289196014,0.1829083859920501,0.1215540394186973,0.2152962237596511,0.0359788574278354,0.0057633779942989,1,festival,concert series,cultural diversity,0.3824765980243683,0.1413985937833786,0.1179889366030693,0.0039938301779329,0.0484667308628559,0.5593196749687195,0.0409604348242282,0.0019902635831385,0.3452690839767456,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'music', 'festival', 'celebrate', 'development', 'unique', 'american', 'musical', 'voice', 'title', 'american', 'music', 'month', 'long', 'festival', 'focus', 'personal', 'collective', 'immigrant', 'experience', 'performance', 'work', 'american', 'composer', 'as', 'well', 'visit', 'composer', 'inspire', 'country', 'diverse', 'musical', 'heritage', 'landscape', 'perform', 'work', 'composer', 'such', 'ive', 'igor', 'stravinsky', 'as', 'well', 'music', 'great', 'jazz', 'bluegrass', 'festival', 'activity', 'hold', 'hall']"
781,781,781,1926,1926,1927,San Diego Symphony Orchestra Association,Music,Art Works,SAN DIEGO,CA,To support a performance and community engagement. Programming will include the world premiere of a new orchestral work featuring text by United States Poet Laureate Juan Felipe Herrera and music by composer Javier Alvarez Fuentes.,2016,20000.0,943 days,0.0059817275032401,0.5504130125045776,0.1707974374294281,0.1524823457002639,0.0887349098920822,0.0155574539676308,0.0160331074148416,1,community outreach,concert series,cultural diversity,0.7929503917694092,0.05768117308616638,0.05360608547925949,0.0122726634144783,0.0299853086471557,0.4845903217792511,0.0061466800980269,0.0061179362237453,0.4608871042728424,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'performance', 'community', 'engagement', 'programming', 'include', 'world', 'premiere', 'new', 'orchestral', 'work', 'feature', 'text', 'herrera', 'music']"
782,782,782,1935,1935,1936,"San Francisco Chamber Orchestra, Inc.",Music,Grants for Arts Projects,OAKLAND,CA,"Purpose: To support the New Works Program, a commissioning and performance project in collaboration with the San Francisco Conservatory of Music's Emerging Black Composers Project. Additional Project Description: Programming will feature newly commissioned chamber orchestral works by composers Shawn Okpebholo and Trevor Weston. Composer readings, rehearsals, and performances will be held in the greater Bay Area including Berkeley, Palo Alto, and San Francisco. Discussions and workshops will be included as part of the project. Intended Beneficiaries: The project will serve audiences and musicians of all ages. Intended Outcome: Beneficiaries access arts activities and programming.",2023,20000.0,365 days,0.0018885692115873,0.3661084175109863,0.0873013213276863,0.099686324596405,0.0866811722517013,0.3532362878322601,0.0050978995859622,1,chamber music,composer commission,community outreach,0.4143260419368744,0.21185363829135895,0.11047015339136124,0.0035924310795962,0.0090113496407866,0.5865217447280884,0.0017965043662115,0.001788422698155,0.3972895443439483,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['purpose', 'support', 'new', 'work', 'program', 'commissioning', 'performance', 'project', 'collaboration', 'conservatory', 'music', 'emerge', 'black', 'composer', 'project', 'additional', 'project', 'description', 'programming', 'feature', 'newly', 'commission', 'chamber', 'orchestral', 'work', 'composer', 'shawn', 'okpebholo', 'trevor', 'composer', 'reading', 'rehearsal', 'performance', 'hold', 'great', 'bay', 'area', 'include', 'discussion', 'workshop', 'include', 'part', 'project', 'intend', 'beneficiary', 'project', 'serve', 'audience', 'musician', 'age', 'intend', 'outcome', 'beneficiary', 'access', 'art', 'activity', 'programming']"
783,783,783,1936,1936,1937,"San Francisco Chamber Orchestra, Inc.",Music,Grants for Arts Projects,OAKLAND,CA,"Purpose: To support artist fees for a co-commissioning and performance project in collaboration with the San Francisco Conservatory of Music. Additional Project Description: Composer readings, rehearsals, and performances will be held in the greater Bay Area including Berkeley, Palo Alto, and San Francisco. Discussions and workshops will be included as part of the project. Intended Beneficiaries: The project will serve audiences and musicians of all ages. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation's cultural infrastructure.",2022,15000.0,578 days,0.1168132498860359,0.2547433078289032,0.1378255933523178,0.1205420345067977,0.0778320878744125,0.2858754396438598,0.0063683106563985,5,composer commission,community outreach,concert series,0.44014883041381836,0.19386732578277588,0.08789670467376709,0.0045032217167317,0.0441097617149353,0.6131308078765869,0.0022517831530421,0.002241293201223,0.3337631523609161,lda_topic_2,"(10000, 20000]","(2502.65, 17385.0]","['purpose', 'support', 'artist', 'fee', 'co', 'commissioning', 'performance', 'project', 'collaboration', 'conservatory', 'music', 'additional', 'project', 'description', 'composer', 'reading', 'rehearsal', 'performance', 'hold', 'great', 'bay', 'area', 'include', 'discussion', 'workshop', 'include', 'part', 'project', 'intend', 'beneficiary', 'project', 'serve', 'audience', 'musician', 'age', 'intend', 'outcome', 'artistic', 'activity', 'tradition', 'support', 'strengthen', 'nation', 'cultural', 'infrastructure']"
784,784,784,1937,1937,1938,"San Francisco Chamber Orchestra, Inc.",Music,Grants for Arts Projects,OAKLAND,CA,To support general operating costs in response to the COVID-19 pandemic.,2021,15000.0,364 days,0.6064925193786621,0.0681835711002349,0.1321101635694503,0.0959784984588623,0.0466853752732276,0.0232630800455808,0.0272868406027555,7,covid relief,operations jobs,composer commission,0.24531637132167816,0.20162458717823029,0.15955397486686707,0.0226679034531116,0.0506200119853019,0.0567895583808422,0.7558020353317261,0.0113508999347686,0.102769635617733,lda_topic_3,"(10000, 20000]","(2502.65, 17385.0]","['support', 'general', 'operating', 'cost', 'response', 'covid', 'pandemic']"
785,785,785,1938,1938,1939,"San Francisco Chamber Orchestra, Inc.",Music,Art Works,OAKLAND,CA,"To support a commissioning and performance project of a new work by composer Michael Gilbertson. The orchestra will partner with Volti and Piedmont Choirs to perform the new song cycle Denial. The work will explore the issues of climate change. Free premiere performances will be presented in San Francisco, Berkeley, and Palo Alto.",2019,15000.0,1064 days,0.0040873046964406,0.6102166771888733,0.0831661075353622,0.1489554643630981,0.0587063841521739,0.0095304744318127,0.0853375941514968,1,composer commission,concert series,community outreach,0.6009750962257385,0.11661139875650406,0.08595145493745804,0.0082350010052323,0.0206926260143518,0.6542733907699585,0.0040476941503584,0.0819670781493187,0.2307842224836349,lda_topic_2,"(10000, 20000]","(2502.65, 17385.0]","['support', 'commission', 'performance', 'project', 'new', 'work', 'partner', 'volti', 'piedmont', 'choir', 'perform', 'new', 'song', 'cycle', 'denial', 'work', 'explore', 'issue', 'climate', 'change', 'free', 'premiere', 'performance', 'present']"
786,786,786,1939,1939,1940,"San Francisco Chamber Orchestra, Inc.",Music,Art Works,OAKLAND,CA,"To support an educational community engagement project. Very First Concerts will be presented for toddlers and very young audiences and their families. Family Concerts will include the Side-by-Side program in which young pre-professional musicians participate in master classes and perform with the orchestra musicians in concert. Performances under the direction of Music Director Benjamin Simon will be offered free-of-charge at the Crowden Music Center and other venues, such as public libraries, in the San Francisco Bay Area.",2017,15000.0,364 days,0.0227607786655426,0.0438554771244525,0.543513298034668,0.3438177108764648,0.03467383608222,0.0052759400568902,0.0061029763892292,2,community outreach,concert series,covid relief,0.7433340549468994,0.11599157750606537,0.03698942810297012,0.1066403463482856,0.2959568798542022,0.0433971658349037,0.0021605370566248,0.0021513230167329,0.549693763256073,lda_topic_5,"(10000, 20000]","(2502.65, 17385.0]","['support', 'educational', 'community', 'engagement', 'project', 'very', 'first', 'concert', 'present', 'toddler', 'very', 'young', 'audience', 'family', 'family', 'concert', 'include', 'side', 'side', 'program', 'young', 'pre', 'professional', 'musician', 'participate', 'master', 'class', 'perform', 'orchestra', 'musician', 'concert', 'performance', 'direction', 'music', 'director', 'offer', 'free', 'charge', 'crowden', 'music', 'center', 'other', 'venue', 'such', 'public', 'library', 'area']"
787,787,787,1940,1940,1941,"San Francisco Chamber Orchestra, Inc.",Music,Art Works,OAKLAND,CA,"To support an educational community engagement project. Very First Concerts will be presented for toddlers and very young audiences and their families. Family Concerts will include the Side-by-Side program in which young pre-professional musicians participate in master classes and perform with the orchestra musicians in concert. Performances, under the direction of Music Director Benjamin Simon, will be offered free-of-charge at the Crowden Music Center and other venues, such as public libraries, in the San Francisco Bay Area.",2016,15000.0,364 days,0.022760821506381,0.043855745345354,0.5435084104537964,0.343822717666626,0.034673411399126,0.0052759330719709,0.0061029782518744,2,community outreach,concert series,covid relief,0.7291632890701294,0.11768815666437149,0.03930747136473656,0.1066397726535797,0.2959621250629425,0.0433972738683223,0.0021605370566248,0.0021513227839022,0.549688994884491,lda_topic_5,"(10000, 20000]","(2502.65, 17385.0]","['support', 'educational', 'community', 'engagement', 'project', 'very', 'first', 'concert', 'present', 'toddler', 'very', 'young', 'audience', 'family', 'family', 'concert', 'include', 'side', 'side', 'program', 'young', 'pre', 'professional', 'musician', 'participate', 'master', 'class', 'perform', 'orchestra', 'musician', 'concert', 'performance', 'direction', 'music', 'director', 'offer', 'free', 'charge', 'crowden', 'music', 'center', 'other', 'venue', 'such', 'public', 'library', 'area']"
788,788,788,1941,1941,1942,"San Francisco Chamber Orchestra, Inc.",Music,Art Works,OAKLAND,CA,"To support the Very First Concerts and Family Concerts series. Very First Concerts will be presented for toddlers and very young audiences and their families. Family Concerts will include the Side-by-Side program, in which young pre-professional musicians participate in master classes and perform with the orchestra musicians in concert. Performances, under the direction of Music Director Benjamin Simon, will be offered free-of-charge at the Crowden Music Center and other venues in the San Francisco Bay Area.",2015,10000.0,365 days,0.0224012099206447,0.0675478279590606,0.6179812550544739,0.2453009784221649,0.0352175794541835,0.0053198132663965,0.0062313280068337,2,concert series,community outreach,student education,0.547741711139679,0.16628776490688324,0.0543532595038414,0.148085817694664,0.2932081818580627,0.0416688844561576,0.0022052158601582,0.0021958537399768,0.5126360654830933,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'very', 'first', 'concert', 'family', 'concert', 'series', 'very', 'first', 'concert', 'present', 'toddler', 'very', 'young', 'audience', 'family', 'family', 'concert', 'include', 'side', 'side', 'program', 'young', 'pre', 'professional', 'musician', 'participate', 'master', 'class', 'perform', 'orchestra', 'musician', 'concert', 'performance', 'direction', 'music', 'director', 'offer', 'free', 'charge', 'crowden', 'music', 'center', 'other', 'venue', 'area']"
789,789,789,1942,1942,1943,"San Francisco Chamber Orchestra, Inc.",Music,Art Works,OAKLAND,CA,"To support an educational community engagement project. Very First Concerts will be presented for toddlers and very young audiences and their families. Family Concerts will include the Side-by-Side program, in which young pre-professional musicians participate in master classes and perform with the orchestra musicians in concert.",2014,10000.0,333 days,0.003275706898421,0.0582069680094718,0.5261430740356445,0.3497877717018127,0.0459232330322265,0.0077573135495185,0.008905915543437,2,community outreach,concert series,covid relief,0.7372121214866638,0.15003302693367004,0.026282574981451035,0.0527752079069614,0.3530654609203338,0.0172717534005641,0.0031970283016562,0.0031824302859604,0.5705081224441528,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'educational', 'community', 'engagement', 'project', 'very', 'first', 'concert', 'present', 'toddler', 'very', 'young', 'audience', 'family', 'family', 'concert', 'include', 'side', 'side', 'program', 'young', 'pre', 'professional', 'musician', 'participate', 'master', 'class', 'perform', 'orchestra', 'musician', 'concert']"
790,790,790,1943,1943,1944,"San Francisco Chamber Orchestra, Inc.",Music,Art Works,OAKLAND,CA,To support an educational and audience development project. Very First Concerts will be presented for toddlers and very young audiences and their families.,2013,10000.0,364 days,0.0063048568554222,0.124110110104084,0.5874602794647217,0.1637631505727768,0.0835024416446685,0.0169884115457534,0.0178707689046859,2,concert series,community outreach,covid relief,0.5149976015090942,0.29326173663139343,0.054543036967515945,0.0815285220742225,0.0468717515468597,0.0366795659065246,0.0065219728276133,0.0064970985986292,0.8219010233879089,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'educational', 'audience', 'development', 'project', 'very', 'first', 'concert', 'present', 'toddler', 'very', 'young', 'audience', 'family']"
791,791,791,1947,1947,1948,Santa Cecilia Opera and Orchestra Association,Music,Grants for Arts Projects,LOS ANGELES,CA,"Purpose: To support Discovering Music, a performance and community engagement project. Additional Project Description: The project will feature orchestral performances and educational programs at venues ranging from schools to community centers. Neighborhood concerts will enable families to enjoy a shared musical experience in underserved Los Angeles communities. Intended Beneficiaries: The project will benefit audiences of all ages, particularly in Los Angeles neighborhoods that offer little access to the arts. Intended Outcome: Beneficiaries engage with the arts.",2022,10000.0,302 days,0.0021714307367801,0.0702473595738411,0.2489625960588455,0.3338562548160553,0.0316174812614917,0.3073071837425232,0.0058376751840114,3,community outreach,concert series,covid relief,0.578003466129303,0.2753767967224121,0.040225088596343994,0.030513159930706,0.1546458601951599,0.0714423656463623,0.0020766926463693,0.0230005662888288,0.7183213233947754,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['purpose', 'support', 'discover', 'music', 'performance', 'community', 'engagement', 'project', 'additional', 'project', 'description', 'project', 'feature', 'orchestral', 'performance', 'educational', 'program', 'venue', 'range', 'school', 'community', 'center', 'neighborhood', 'concert', 'enable', 'family', 'enjoy', 'share', 'musical', 'experience', 'underserve', 'community', 'intend', 'beneficiary', 'project', 'benefit', 'audience', 'age', 'particularly', 'neighborhood', 'offer', 'little', 'access', 'art', 'intend', 'outcome', 'beneficiary', 'engage', 'art']"
792,792,792,1948,1948,1949,Santa Cecilia Opera and Orchestra Association,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,LOS ANGELES,CA,"Purpose: To support personnel and facilities expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,50000.0,364 days,0.6507870554924011,0.0160988625138998,0.0360529087483882,0.0227355323731899,0.0109000410884618,0.2571037113666534,0.0063218884170055,7,covid relief,operations jobs,community outreach,0.20257270336151123,0.18301652371883392,0.15600278973579407,0.0044772438704967,0.0101485736668109,0.7604222893714905,0.1712739020586013,0.0022412107791751,0.0514367930591106,lda_topic_2,"(40000, 50000]","(46855.0, 61590.0]","['purpose', 'support', 'personnel', 'facility', 'expense', 'response', 'recovery', 'covid', 'pandemic', 'additional', 'project', 'description', 'support', 'help', 'organization', 'maintain', 'operation', 'recovery', 'devastating', 'economic', 'health', 'effect', 'covid', 'pandemic', 'intend', 'beneficiary', 'assistance', 'benefit', 'organization', 'constituency', 'such', 'art', 'worker', 'artist', 'audience', 'intend', 'outcome', 'artistic', 'activity', 'tradition', 'support', 'strengthen', 'nation', 'cultural', 'infrastructure']"
793,793,793,1949,1949,1950,Santa Cecilia Opera and Orchestra Association,Music,Grants for Arts Projects,LOS ANGELES,CA,"To support Discovering Music, a performance and community engagement project. The project will feature orchestral performances and educational programs at venues ranging from schools to community centers. Neighborhood concerts will enable families to enjoy a shared musical experience in underserved Los Angeles communities.",2021,10000.0,272 days,0.003579230280593,0.0786751136183738,0.406554102897644,0.4760326743125915,0.0172154605388641,0.0083500314503908,0.0095934187993407,3,community outreach,concert series,covid relief,0.5786752104759216,0.25080519914627075,0.0426989309489727,0.0475376173853874,0.3166446685791015,0.0202100127935409,0.0035132567863911,0.0393050871789455,0.5727893710136414,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'discover', 'music', 'performance', 'community', 'engagement', 'project', 'project', 'feature', 'orchestral', 'performance', 'educational', 'program', 'venue', 'range', 'school', 'community', 'center', 'neighborhood', 'concert', 'enable', 'family', 'enjoy', 'share', 'musical', 'experience', 'underserve', 'community']"
794,794,794,1950,1950,1951,Santa Cecilia Opera and Orchestra Association,Music,Art Works,LOS ANGELES,CA,"To support Discovering Music, a performance and community engagement project. The project will feature orchestral performances and educational programs at venues ranging from elementary schools to community centers. Neighborhood concerts will enable families to enjoy a shared musical experience in underserved Los Angeles communities.",2019,10000.0,273 days,0.003472019219771,0.0750927850604057,0.3880857229232788,0.4992850720882416,0.0166703034192323,0.0080879759043455,0.0093060648068785,3,community outreach,concert series,covid relief,0.575045645236969,0.25324884057044983,0.04061143472790718,0.0461037680506706,0.351053923368454,0.0194098036736249,0.0034011790994554,0.0378376692533493,0.5421936511993408,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'discover', 'music', 'performance', 'community', 'engagement', 'project', 'project', 'feature', 'orchestral', 'performance', 'educational', 'program', 'venue', 'range', 'elementary', 'school', 'community', 'center', 'neighborhood', 'concert', 'enable', 'family', 'enjoy', 'share', 'musical', 'experience', 'underserve', 'community']"
795,795,795,1951,1951,1952,Santa Cecilia Opera and Orchestra Association,Music,Art Works,LOS ANGELES,CA,"To support Discovering Music, an educational and community engagement project. Directed by Artistic Director Sonia Marie De Leon, the project will feature orchestral performances and educational programs at venues ranging from elementary schools to community centers. Discovering Music will introduce children to classical music through concerts and string instruction. The neighborhood concerts will enable families to join their children in a shared musical experience.",2017,10000.0,303 days,0.0026124606374651,0.1592604964971542,0.3643607497215271,0.4480214118957519,0.0126738790422678,0.006047407630831,0.0070236232131719,3,community outreach,concert series,student education,0.6388887166976929,0.17786946892738342,0.07253003865480423,0.0657263994216919,0.3686964809894562,0.0823080390691757,0.0025176522321999,0.0340345986187458,0.4467167854309082,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'discover', 'music', 'educational', 'community', 'engagement', 'project', 'direct', 'artistic', 'director', 'project', 'feature', 'orchestral', 'performance', 'educational', 'program', 'venue', 'range', 'elementary', 'school', 'community', 'center', 'discover', 'music', 'introduce', 'child', 'classical', 'music', 'concert', 'string', 'instruction', 'neighborhood', 'concert', 'enable', 'family', 'join', 'child', 'share', 'musical', 'experience']"
796,796,796,1952,1952,1953,Santa Cecilia Opera and Orchestra Association,Music,Art Works,LOS ANGELES,CA,"To support Discovering Music, an educational and community engagement project. Directed by Artistic Director Sonia Marie De Leon, the project will feature orchestral performances and educational programs at venues ranging from elementary schools to community centers. Discovering Music will introduce children to classical music through concerts and string instruction. The neighborhood concerts will enable families to join their children in a shared musical experience.",2016,10000.0,364 days,0.0026124606374651,0.1592646837234497,0.3643635213375091,0.4480142891407013,0.0126739852130413,0.0060474104247987,0.007023621816188,3,community outreach,concert series,student education,0.6388887166976929,0.17786946892738342,0.07253003865480423,0.0657262131571769,0.3686957955360412,0.082323707640171,0.0025176522321999,0.0340297929942607,0.4467068910598755,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'discover', 'music', 'educational', 'community', 'engagement', 'project', 'direct', 'artistic', 'director', 'project', 'feature', 'orchestral', 'performance', 'educational', 'program', 'venue', 'range', 'elementary', 'school', 'community', 'center', 'discover', 'music', 'introduce', 'child', 'classical', 'music', 'concert', 'string', 'instruction', 'neighborhood', 'concert', 'enable', 'family', 'join', 'child', 'share', 'musical', 'experience']"
797,797,797,1953,1953,1954,Santa Cecilia Opera and Orchestra Association,Music,Art Works,LOS ANGELES,CA,"To support Discovering Music, an educational and performance outreach project. Directed by Artistic Director Sonia Marie De Leon, the project will involve orchestral performances and educational programs at venues ranging from elementary schools to community centers. Discovering Music will introduce children to classical music through concerts and string instruction. The neighborhood concerts will enable families to join their children in a shared musical experience. Founded in 1993, the organization brings orchestral music to new audiences in inner-city, underserved communities in Los Angeles.",2014,15000.0,364 days,0.0021335009951144,0.1833656877279281,0.3267174661159515,0.4176172614097595,0.0195888001471757,0.0447885207831859,0.0057887700386345,3,community outreach,concert series,student education,0.7481961846351624,0.1009795293211937,0.053809914737939835,0.0499841682612896,0.3880364596843719,0.1513218879699707,0.0020368224941194,0.0236973892897367,0.3849232792854309,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'discover', 'music', 'educational', 'performance', 'project', 'direct', 'artistic', 'director', 'project', 'involve', 'orchestral', 'performance', 'educational', 'program', 'venue', 'range', 'elementary', 'school', 'community', 'center', 'discover', 'music', 'introduce', 'child', 'classical', 'music', 'concert', 'string', 'instruction', 'neighborhood', 'concert', 'enable', 'family', 'join', 'child', 'share', 'musical', 'experience', 'found', 'organization', 'bring', 'orchestral', 'music', 'new', 'audience', 'inner', 'city', 'underserve', 'community']"
798,798,798,1962,1962,1963,Santa Monica Symphony Association,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,SANTA MONICA,CA,"Purpose: To support personnel expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,50000.0,729 days,0.6431921124458313,0.0164471548050642,0.0369882509112358,0.0232249833643436,0.0111108180135488,0.2625840604305267,0.0064526158384978,7,operations jobs,covid relief,cultural diversity,0.26305800676345825,0.1649976223707199,0.14151784777641296,0.004574030637741,0.0103724217042326,0.7809911966323853,0.1521805822849273,0.0022895624861121,0.0495922081172466,lda_topic_2,"(40000, 50000]","(46855.0, 61590.0]","['purpose', 'support', 'personnel', 'expense', 'response', 'recovery', 'covid', 'pandemic', 'additional', 'project', 'description', 'support', 'help', 'organization', 'maintain', 'operation', 'recovery', 'devastating', 'economic', 'health', 'effect', 'covid', 'pandemic', 'intend', 'beneficiary', 'assistance', 'benefit', 'organization', 'constituency', 'such', 'art', 'worker', 'artist', 'audience', 'intend', 'outcome', 'artistic', 'activity', 'tradition', 'support', 'strengthen', 'nation', 'cultural', 'infrastructure']"
