,Unnamed: 0.1,Unnamed: 0,index,Organization Name,Discipline / Field,Category,City,State,Project Description,Fiscal Year,Grant Amount,grant_length,7,1,2,3,4,5,6,LDA_label,bart_label_1,bart_label_2,bart_label_3,bart_score_1,bart_score_2,bart_score_3,lda_topic_6,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,LDA_label_6_topics,10k_bin,decile,lemma_list
688,1660,1660,1661,Philadelphia Youth Orchestra,Arts Education,Grants for Arts Projects,PHILADELPHIA,PA,"Purpose: To support staff salaries and teaching artist fees related to an after-school instrumental music education program for underserved students in elementary, middle, and high school. Additional Project Description: Teaching artists will provide free music instruction to students in schools and community centers. On Saturdays, students from all the sites may meet to experience playing in a large ensemble together. Students will have the opportunity to perform in the community, as well as attend free professional concerts. The program is inspired by the El Sistema youth orchestra model that supports the emotional and physical health of children as well as music learning. Intended Beneficiaries: Students from low-income neighborhoods in the Philadelphia area will benefit from the program. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2022,20000.0,333 days,0.0142200971022248,0.0274396911263465,0.0680034086108207,0.6697016358375549,0.0252778772264719,0.1673373281955719,0.0280199814587831,3,,,,,,,0.03278394415974617,0.6472564935684204,0.02779851108789444,0.008964944630861282,0.0013209356693550944,0.28187522292137146,lda_topic_1,"(10000, 20000]","(17385.0, 32120.0]","['purpose', 'support', 'staff', 'salary', 'teach', 'artist', 'fee', 'relate', 'school', 'instrumental', 'music', 'education', 'program', 'underserved', 'student', 'elementary', 'high', 'school', 'additional', 'project', 'description', 'teach', 'artist', 'provide', 'free', 'music', 'instruction', 'student', 'school', 'community', 'center', 'saturday', 'student', 'site', 'meet', 'experience', 'play', 'large', 'ensemble', 'together', 'student', 'opportunity', 'perform', 'community', 'as', 'well', 'attend', 'free', 'professional', 'concert', 'program', 'inspire', 'model', 'support', 'emotional', 'physical', 'health', 'child', 'as', 'well', 'music', 'learn', 'intend', 'beneficiary', 'student', 'low', 'income', 'neighborhood', 'area', 'benefit', 'program', 'intend', 'outcome', 'beneficiary', 'acquire', 'knowledge', 'skill', 'art']"
689,1661,1661,1662,Philharmonia Baroque Orchestra and Chorale,Music,Grants for Arts Projects,SAN FRAN,CA,"Purpose: To support performances of works by George Frideric Handel, Heinrich Ignaz Franz Biber, and Mason Bates. Additional Project Description: The Philharmonia Baroque Orchestra and Chorale will perform works by George Frideric Handel, Heinrich Ignaz Franz Biber, and Mason Bates in partnership with Newport Classical. This performance will take place at The Breakers in Newport, RI, one of the festival’s summer performance venues. Conducted by PBO Music Director Richard Egarr, this concert will feature the premiere of Mason Bates’ Appalachian Ayre. Intended Beneficiaries: The project will serve audiences in the Newport, RI area. Intended Outcome: Beneficiaries access arts activities and programming.",2023,20000.0,364 days,0.0024999328888952,0.2672672271728515,0.2232813537120819,0.0358537249267101,0.0175741966813802,0.4026396870613098,0.050883874297142,5,,,,,,,0.004854326136410236,0.011839883401989937,0.28986334800720215,0.0024046252947300673,0.0023935241624712944,0.688644289970398,lda_topic_5,"(10000, 20000]","(17385.0, 32120.0]","['purpose', 'support', 'performance', 'work', 'bate', 'additional', 'project', 'description', 'orchestra', 'chorale', 'perform', 'work', 'mason', 'bate', 'partnership', 'performance', 'take', 'place', 'breaker', 'festival', 'summer', 'performance', 'venue', 'conduct', 'pbo', 'music', 'director', 'concert', 'feature', 'premiere', 'intend', 'beneficiary', 'project', 'serve', 'audience', 'intend', 'outcome', 'beneficiary', 'access', 'art', 'activity', 'programming']"
690,1662,1662,1663,Philharmonia Baroque Orchestra and Chorale,Opera,Grants for Arts Projects,SAN FRAN,CA,"Purpose: To support performances of the rarely-performed Handel opera Amadigi di Gaula, in a new co-production with Boston Baroque. Additional Project Description: The work will be directed by German/American stage director Louisa Muller and star Anthony Roth Costanzo in the title role alongside a diverse cast of American opera stars Intended Beneficiaries: San Francisco Bay Area audience members and public school students will benefit from the performances and education programs. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation's cultural infrastructure.",2022,20000.0,364 days,0.1376260221004486,0.2575451731681824,0.1130973622202873,0.1521700769662857,0.0106085063889622,0.2288369089365005,0.1001159325242042,1,,,,,,,0.004244220908731222,0.09231843054294586,0.5399462580680847,0.002118182834237814,0.04488205537199974,0.3164908289909363,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['purpose', 'support', 'performance', 'rarely', 'perform', 'gaula', 'new', 'co', 'production', 'baroque', 'additional', 'project', 'description', 'work', 'direct', 'german', 'american', 'stage', 'director', 'louisa', 'title', 'role', 'diverse', 'cast', 'american', 'opera', 'star', 'intend', 'beneficiary', 'audience', 'member', 'public', 'school', 'student', 'benefit', 'performance', 'education', 'program', 'intend', 'outcome', 'artistic', 'activity', 'tradition', 'support', 'strengthen', 'nation', 'cultural', 'infrastructure']"
691,1663,1663,1664,Philharmonia Baroque Orchestra and Chorale,Music,Grants for Arts Projects,SAN FRAN,CA,To support general operating costs in response to the COVID-19 pandemic.,2021,15000.0,364 days,0.6064934134483337,0.0681836009025573,0.132109135389328,0.0959785208106041,0.0466853715479373,0.0232630781829357,0.0272868387401103,7,,,,,,,0.02266789972782135,0.05061998590826988,0.056789834052324295,0.7558014988899231,0.011350899003446102,0.10276994109153748,lda_topic_3,"(10000, 20000]","(2502.65, 17385.0]","['support', 'general', 'operating', 'cost', 'response', 'covid', 'pandemic']"
692,1664,1664,1665,Philharmonia Baroque Orchestra and Chorale,Opera,Art Works,SAN FRAN,CA,"To support performances of Aci, Galatea, e Polifemo by George Frideric Handel, with re-imagined recitatives by composer and sound designer Mark Grey. Philharmonia Baroque Orchestra will collaborate with nonprofit musical producer National Sawdust to present a modern interpretation of the Baroque work. Performances will take place during winter 2020.",2020,15000.0,181 days,0.003817566903308,0.1547359973192215,0.3181574642658233,0.0403709709644317,0.0524583980441093,0.0087243448942899,0.4217353165149688,6,,,,,,,0.05325821414589882,0.06264054030179977,0.4680136740207672,0.0037627590354532003,0.2781982123851776,0.13412661850452423,lda_topic_2,"(10000, 20000]","(2502.65, 17385.0]","['support', 'performance', 'aci', 'galatea', 'polifemo', 'imagine', 'recitative', 'composer', 'sound', 'designer', 'mark', 'collaborate', 'nonprofit', 'musical', 'producer', 'national', 'sawdust', 'present', 'modern', 'interpretation', 'baroque', 'work', 'performance', 'take', 'place', 'winter']"
693,1665,1665,1666,Philharmonia Baroque Orchestra and Chorale,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",SAN FRAN,CA,To support personnel costs in response to the COVID-19 pandemic.,2020,50000.0,364 days,0.5652992725372314,0.0750776305794715,0.1473116278648376,0.1056965962052345,0.0511973947286605,0.0255030319094657,0.0299144405871629,7,,,,,,,0.025387106463313103,0.05678131803870201,0.06378695368766785,0.7256625890731812,0.012710539624094963,0.11567144840955734,lda_topic_3,"(40000, 50000]","(46855.0, 61590.0]","['support', 'personnel', 'cost', 'response', 'covid', 'pandemic']"
694,1666,1666,1667,Philharmonia Baroque Orchestra and Chorale,Music,Art Works,SAN FRAN,CA,"To support a music performance project. Titled ""Corelli The Godfather,"" the project will feature guest conductor and keyboard artist Richard Egarr. Programming will include works by Arcangelo Corelli, George Frederic Handel, and Gottlieb Muffat, and will explore Corelli's influence on Handel's compositions. The orchestra and chorus will join Egarr in performances of works such as Handel's organ concerti and Corelli's ""Concerto Grosso Opus 6, No. 10 in C Major."" Performances will be held in several venues of the Bay Area.",2018,10000.0,180 days,0.0031932911369949,0.3631855845451355,0.48104327917099,0.0836956053972244,0.0512030199170112,0.008459466509521,0.0092197768390178,2,,,,,,,0.04653173312544823,0.014876306056976318,0.5424588918685913,0.00310464552603662,0.003090247046202421,0.38993823528289795,lda_topic_2,"(0, 10000]","(2502.65, 17385.0]","['support', 'music', 'performance', 'project', 'title', 'corelli', 'godfather', 'project', 'feature', 'guest', 'conductor', 'artist', 'programming', 'include', 'work', 'explore', 'influence', 'handel', 'composition', 'chorus', 'join', 'performance', 'work', 'such', 'handel', 'organ', 'major', 'performance', 'hold', 'several', 'venue', 'area']"
695,1667,1667,1668,Philharmonia Baroque Orchestra and Chorale,Opera,Art Works,SAN FRAN,CA,"To support performances of ""Le Temple de la Gloire"" by composer John-Philippe Rameau with a libretto by Voltaire. Premiered as a five-act opera-ballet at Versailles to celebrate the French victory of the Battle of Fontenoy, the work was subsequently revised to a three-act opera. The performances-of the original version that has not been performed since the premiere in 1745-will mark the company's first fully staged opera and will include a full orchestra, chorale, six principal singers, and eight baroque dancers. Organizational partners Cal Performances and Centre de Musique Baroque de Versailles (Versailles, France) will help develop a series of lectures and excerpted performances for University of California at Berkeley students.",2017,10000.0,180 days,0.0254386756569147,0.2127265483140945,0.3073911964893341,0.073575846850872,0.0094155119732022,0.02436806820333,0.3470841944217682,6,,,,,,,0.4225199222564697,0.009841479361057281,0.27805623412132263,0.001927127130329609,0.02463315986096859,0.2630220651626587,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'performance', 'gloire', 'voltaire', 'premiere', 'act', 'opera', 'ballet', 'versaille', 'celebrate', 'french', 'victory', 'battle', 'work', 'subsequently', 'revise', 'act', 'opera', 'performance', 'original', 'version', 'perform', 'premiere', 'mark', 'company', 'first', 'fully', 'stage', 'opera', 'include', 'full', 'orchestra', 'chorale', 'principal', 'singer', 'baroque', 'dancer', 'organizational', 'partner', 'cal', 'performance', 'centre', 'musique', 'baroque', 'versaille', 'versaille', 'help', 'develop', 'series', 'lecture', 'excerpt', 'performance', 'student']"
696,1668,1668,1669,Philharmonia Baroque Orchestra and Chorale,Music,Art Works,SAN FRAN,CA,"To support period-instrument performances of an All Mozart concert program. Under the direction of Music Director Nicholas McGegan, the project will feature guest artist keyboardist Kristian Bezuidenhout, who will perform on the pianoforte. Programming will include such works by Wolfgang Amadeus Mozart as Concerto for Fortepiano no. 23 in A major, Symphony No. 27 in G major, and Symphony No. 39 in E-flat major. The project will celebrate Nicholas McGegan's 30th anniversary as music director of the orchestra.",2016,10000.0,151 days,0.0028742221184074,0.3510090708732605,0.427680104970932,0.1338862180709839,0.0443641431629657,0.0075983339920639,0.0325879640877246,2,,,,,,,0.3149590790271759,0.0699157789349556,0.2863396108150482,0.0027804530691355467,0.0027678010519593954,0.32323727011680603,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'period', 'instrument', 'performance', 'mozart', 'concert', 'program', 'direction', 'music', 'director', 'nichola', 'mcgegan', 'project', 'feature', 'guest', 'artist', 'perform', 'pianoforte', 'programming', 'include', 'such', 'work', 'concerto', 'no', 'major', 'symphony', 'major', 'symphony', 'flat', 'major', 'project', 'celebrate', 'anniversary', 'music', 'director', 'orchestra']"
697,1669,1669,1670,Philharmonia Baroque Orchestra and Chorale,Music,Art Works,SAN FRAN,CA,"To support period-instrument performances of Gioachino Antonio Rossini's ""La cambiale di matrimonio (The Marriage Contract)."" Under the direction of Music Director Nicholas McGegan, the project will feature tenor Brian Thorsett and soloists from San Francisco Opera's Adler Fellowship Program in the orchestra's first collaborative effort with the opera company, with staging by stage director Ted Huffman. Performances of Rossini's first professional one-act opera will be presented in concert venues in Berkeley, Palo Alto, and San Francisco, with pre-concert lectures for the Bay Area events.",2015,10000.0,180 days,0.002403896767646,0.1953081786632537,0.4867598414421081,0.1511099338531494,0.050748273730278,0.058317519724369,0.0553523190319538,2,,,,,,,0.4470483958721161,0.10634102672338486,0.10649679601192474,0.002300972817465663,0.0022909503895789385,0.3355218172073364,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'period', 'instrument', 'performance', 'rossinis', 'matrimonio', 'marriage', 'contract', 'direction', 'music', 'director', 'nichola', 'mcgegan', 'project', 'feature', 'tenor', 'brian', 'soloist', 'adler', 'program', 'orchestra', 'first', 'collaborative', 'effort', 'opera', 'company', 'staging', 'stage', 'director', 'te', 'performance', 'rossinis', 'first', 'professional', 'act', 'opera', 'present', 'concert', 'venue', 'pre', 'concert', 'lecture', 'area', 'event']"
698,1670,1670,1671,Philharmonia Baroque Orchestra and Chorale,Music,Art Works,SAN FRAN,CA,"To support performances of Antonio Vivaldi's oratorio ""Juditha Triumphans."" Under the direction of Music Director Nicholas McGegan, the project will include guest artists soprano Dominique Labelle and mezzo-sopranos Vivica Genaux, Diana Moore, Cecile van de Sant, and Virginia Warnken, as well as the Philharmonia Baroque Chorale.",2014,10000.0,180 days,0.0041017066687345,0.1218408644199371,0.7092180848121643,0.071091391146183,0.0361558087170124,0.009772190824151,0.0478199161589145,2,,,,,,,0.5807506442070007,0.021788673475384712,0.22309717535972595,0.004047506954520941,0.00402892054989934,0.1662871241569519,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'performance', 'triumphan', 'direction', 'music', 'director', 'nichola', 'mcgegan', 'project', 'include', 'guest', 'artist', 'soprano', 'dominique', 'labelle', 'cecile', 'sant', 'virginia', 'warnken', 'as', 'well', 'philharmonia', 'baroque', 'chorale']"
699,1671,1671,1672,Philharmonia Baroque Orchestra and Chorale,Music,Art Works,SAN FRAN,CA,"To support the concert presentation of Handel's opera ""Teseo."" Under the direction of music director Nicholas McGegan, the project will include guest artists sopranos Dominique Labelle, Amanda Forsythe, Amy Freston, and Celine Ricci, and countertenors Robin Blaze and Drew Minter.",2013,12500.0,180 days,0.0045805661939084,0.1788485199213028,0.7147457599639893,0.0563327334821224,0.0221231114119291,0.0108603509142994,0.0125089259818196,2,,,,,,,0.1616223007440567,0.023280994966626167,0.1561187207698822,0.0045682829804718494,0.30482643842697144,0.3495832681655884,lda_topic_5,"(10000, 20000]","(2502.65, 17385.0]","['support', 'concert', 'presentation', 'handel', 'opera', 'teseo', 'direction', 'music', 'director', 'nichola', 'mcgegan', 'project', 'include', 'guest', 'artist', 'sopranos', 'dominique', 'celine', 'countertenor', 'draw', 'minter']"
700,1689,1689,1690,"Pittsburgh Symphony, Inc.",Music,Grants for Arts Projects,PITTSBURGH,PA,"Purpose: To support the expansion of the Paul J. Ross Fellowship Program. Additional Project Description: With a focus on emerging Black musicians, the program provides talented pre-professional musicians with an immersive learning experience and training to prepare them for careers as professional orchestral musicians. Fellowship activities include performance opportunities, master classes, and audition support. Intended Beneficiaries: The project will benefit the participating fellows, musicians, audiences in the Pittsburgh area, and the orchestra field nationwide. Intended Outcome: Arts leaders develop professional skills and strategies.",2023,35000.0,364 days,0.001952332095243,0.0526108965277671,0.0431117787957191,0.6272847056388855,0.0094441575929522,0.2603441476821899,0.0052520157769322,3,,,,,,,0.0037283168639987707,0.2567060887813568,0.07379496097564697,0.0018593366257846355,0.21639104187488556,0.4475202262401581,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['purpose', 'support', 'expansion', 'program', 'additional', 'project', 'description', 'focus', 'emerge', 'black', 'musician', 'program', 'provide', 'talented', 'pre', 'professional', 'musician', 'immersive', 'learning', 'experience', 'training', 'prepare', 'career', 'professional', 'orchestral', 'musician', 'fellowship', 'activity', 'include', 'performance', 'opportunity', 'master', 'class', 'audition', 'support', 'intend', 'beneficiary', 'project', 'benefit', 'participate', 'fellow', 'musician', 'audience', 'area', 'orchestra', 'field', 'nationwide', 'intend', 'outcome', 'art', 'leader', 'develop', 'professional', 'skill', 'strategy']"
701,1690,1690,1691,"Pittsburgh Symphony, Inc.",Music,Grants for Arts Projects,PITTSBURGH,PA,"To support a commissioning and performance project celebrating the orchestra's 125th anniversary. Programming under the direction of Music Director Manfred Honeck will feature new works by composers such as Mason Bates, Kathryn Bostic, Michael Daugherty, and commissioned composers Stacy Garrop, James MacMillan, and Gloria Isabel Ramos Triano. Performances will be presented at Heinz Hall.",2021,35000.0,972 days,0.0039475727826356,0.7187385559082031,0.0962718725204467,0.0409759171307086,0.1200594305992126,0.0094208447262644,0.01058582495898,1,,,,,,,0.00782822072505951,0.018196087330579758,0.7894753813743591,0.0038988615851849318,0.003880957840010524,0.17672042548656464,lda_topic_2,"(30000, 40000]","(32120.0, 46855.0]","['support', 'commission', 'performance', 'project', 'celebrate', 'orchestra', 'anniversary', 'programming', 'direction', 'music', 'director', 'manfre', 'honeck', 'feature', 'new', 'work', 'composer', 'such', 'commission', 'composer', 'stacy', 'gloria', 'isabel', 'performance', 'present']"
702,1691,1691,1692,"Pittsburgh Symphony, Inc.",Music,Art Works,PITTSBURGH,PA,To support a series of performances celebrating the 125th anniversary of the Pittsburgh Symphony Orchestra. Programming directed by Music Director Manfred Honeck will celebrate both the orchestra's anniversary and the 250th anniversary of Ludwig van Beethoven's birth. The orchestra will perform of all sixteen Beethoven string quartets in Carnegie Library of Pittsburgh branches and offer free performances of seven Beethoven symphonies throughout the city.,2020,35000.0,943 days,0.0031009656377136,0.4073149263858795,0.1810240000486374,0.1747130304574966,0.2182723879814148,0.0071777799166738,0.0083968974649906,1,,,,,,,0.04416355490684509,0.1377144604921341,0.5123114585876465,0.0030172746628522873,0.0030034526716917753,0.29978981614112854,lda_topic_2,"(30000, 40000]","(32120.0, 46855.0]","['support', 'series', 'performance', 'celebrate', 'th', 'anniversary', 'programming', 'direct', 'music', 'director', 'manfre', 'honeck', 'celebrate', 'orchestras', 'anniversary', 'th', 'anniversary', 'beethoven', 'birth', 'orchestra', 'perform', 'beethoven', 'string', 'quartet', 'carnegie', 'library', 'branch', 'offer', 'free', 'performance', 'beethoven', 'symphony', 'city']"
703,1692,1692,1693,"Pittsburgh Symphony, Inc.","Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",PITTSBURGH,PA,To support personnel and facilities costs in response to the COVID-19 pandemic.,2020,50000.0,183 days,0.606108546257019,0.0681846663355827,0.1321166604757309,0.09598009288311,0.0470601171255111,0.0232630893588066,0.0272868499159812,7,,,,,,,0.02266797237098217,0.05062096193432808,0.05679142475128174,0.7541449069976807,0.01135091483592987,0.10442379862070084,lda_topic_3,"(40000, 50000]","(46855.0, 61590.0]","['support', 'personnel', 'facility', 'cost', 'response', 'covid', 'pandemic']"
704,1693,1693,1694,"Pittsburgh Symphony, Inc.",Music,Art Works,PITTSBURGH,PA,"To support a commissioning and performance project celebrating Music Director Manfred Honeck's tenth anniversary season. The project will feature works by the orchestra's former Composers of the Year, such as Jennifer Higdon, Steven Stucky and Reza Vali. Jennifer Higdon will be commissioned to write a new concerto for tuba which will be premiered by the orchestra with guest conductor Atlanta Symphony Orchestra's Music Director Robert Spano. Performances will be presented at Heinz Hall.",2018,35000.0,242 days,0.0031865346245467,0.7095670700073242,0.178230419754982,0.0379951521754264,0.0551174879074096,0.0073643433861434,0.0085390098392963,1,,,,,,,0.006236257962882519,0.05651262030005455,0.7336099743843079,0.003104174043983221,0.0030901257414370775,0.19744683802127838,lda_topic_2,"(30000, 40000]","(32120.0, 46855.0]","['support', 'commission', 'performance', 'project', 'celebrate', 'music', 'director', 'manfre', 'honeck', 'tenth', 'anniversary', 'season', 'project', 'feature', 'work', 'orchestra', 'former', 'composer', 'year', 'such', 'commission', 'write', 'new', 'concerto', 'premiere', 'orchestra', 'conductor', 'orchestra', 'music', 'director', 'performance', 'present']"
705,1694,1694,1695,"Pittsburgh Symphony, Inc.",Music,Art Works,PITTSBURGH,PA,"To support a commissioning and performance project celebrating contemporary composers who are also performers. Titled Return of the Composer Performer, the project will feature performances of a new work by composer/percussionist Stewart Copeland (former drummer of The Police), as well as a transription of Rachmaninoff's ""Rhapsody on a Theme by Paganini"" by composer/organist Cameron Carpenter. The composers will be the featured soloists with the orchestra, conducted by Music Director Manfred Honeck and guest conductor Marcel Lehninger, at Heinz Hall, and will participate in community engagement activities as part of the residency with the orchestra.",2016,35000.0,243 days,0.0021739590447396,0.5112478733062744,0.3152528405189514,0.1033273711800575,0.0106166694313287,0.0513247027993202,0.0060566156171262,1,,,,,,,0.004203695338219404,0.010246485471725464,0.7058088183403015,0.0020767804235219955,0.0020673100370913744,0.2755969166755676,lda_topic_2,"(30000, 40000]","(32120.0, 46855.0]","['support', 'commission', 'performance', 'project', 'celebrate', 'contemporary', 'composer', 'also', 'performer', 'title', 'return', 'composer', 'performer', 'project', 'feature', 'performance', 'new', 'work', 'composer', 'copeland', 'former', 'drummer', 'police', 'as', 'well', 'transription', 'rachmaninoff', 'rhapsody', 'theme', 'paganini', 'carpenter', 'composer', 'feature', 'soloist', 'orchestra', 'conduct', 'music', 'director', 'manfre', 'honeck', 'guest', 'conductor', 'participate', 'community', 'engagement', 'activity', 'part', 'residency', 'orchestra']"
706,1695,1695,1696,"Pittsburgh Symphony, Inc.",Music,Art Works,PITTSBURGH,PA,"To support a commissioning and performance project of new orchestral works. The commissioned score is the required product. The orchestra will perform world premiere performances of a commissioned work by composer Jake Heggie written specifically for principal cellist Anne Martindale Williams and a previously commissioned work by composer Alan Fletcher for principal oboist Cynthia Koledo DeAlmeida. In addition, the project will feature American composer Mason Bates, in residence at the orchestra, performing three of his works.",2015,20000.0,242 days,0.0028714518994092,0.6651704907417297,0.1704333126544952,0.0334213897585868,0.1137716248631477,0.0066348542459309,0.0076968078501522,1,,,,,,,0.005600874777883291,0.013148837722837925,0.8110328912734985,0.03006913512945175,0.0027679556515067816,0.13738024234771729,lda_topic_2,"(10000, 20000]","(17385.0, 32120.0]","['support', 'commission', 'performance', 'project', 'new', 'orchestral', 'work', 'commission', 'score', 'require', 'product', 'orchestra', 'perform', 'world', 'premiere', 'performance', 'commission', 'work', 'heggie', 'write', 'specifically', 'principal', 'cellist', 'previously', 'commission', 'work', 'principal', 'oboist', 'addition', 'project', 'feature', 'bate', 'residence', 'orchestra', 'perform', 'work']"
707,1696,1696,1697,"Pittsburgh Symphony, Inc.",Media Arts,Art Works,PITTSBURGH,PA,"To support a digital archive portal. The portal includes a fully searchable performance history directory with hundreds of digitally preserved performance recordings, numerous oral history interviews, and records from the Pittsburgh Symphony's 118-year history. Content and project developments related to the Archives Portal will be featured on Pittsburgh Symphony Radio. The project will also incorporate educational activities through established Pittsburgh Symphony Orchestra programs.",2015,20000.0,638 days,0.0515987165272235,0.098058097064495,0.225182756781578,0.1339319795370102,0.1858667880296707,0.1348414868116378,0.1705202013254165,2,,,,,,,0.2967723608016968,0.08518097549676895,0.04891589283943176,0.0025185327976942062,0.002507972065359354,0.5641043186187744,lda_topic_5,"(10000, 20000]","(17385.0, 32120.0]","['support', 'digital', 'archive', 'portal', 'portal', 'include', 'fully', 'searchable', 'performance', 'history', 'directory', 'hundred', 'digitally', 'preserve', 'performance', 'recording', 'numerous', 'oral', 'history', 'interview', 'record', 'symphony', 'year', 'history', 'content', 'project', 'development', 'relate', 'archive', 'portal', 'feature', 'symphony', 'radio', 'project', 'also', 'incorporate', 'educational', 'activity', 'establish', 'program']"
708,1697,1697,1698,"Pittsburgh Symphony, Inc.",Music,Art Works,PITTSBURGH,PA,"To support the Composer of the Year Residency Program. The project, titled the Year of the Pittsburgh Composer, will be directed by Music Director Manfred Honeck and will include world premieres and commissions. Featured composers include Richard Danielpour, Christopher Rouse, David Stock, Nancy Galbraith, Patrick Burke, Bomi Jang, Mathew Rosenblum, Reza Vali, and Amy Williams.",2014,50000.0,242 days,0.0040854052640497,0.7185331583023071,0.104018785059452,0.1332494765520095,0.0191521719098091,0.0093955555930733,0.0115654021501541,1,,,,,,,0.008072862401604652,0.1431143581867218,0.7963151931762695,0.004046975169330835,0.004028198774904013,0.044422447681427,lda_topic_2,"(40000, 50000]","(46855.0, 61590.0]","['support', 'composer', 'year', 'residency', 'program', 'project', 'title', 'year', 'composer', 'direct', 'music', 'director', 'manfre', 'honeck', 'include', 'world', 'premiere', 'commission', 'featured', 'composer', 'include', 'reza', 'vali', 'amy']"
709,1698,1698,1699,"Pittsburgh Symphony, Inc.",Music,Art Works,PITTSBURGH,PA,"To support the Composer of the Year project, an artist residency with composer Mason Bates. The orchestra will perform the composer's The B-Sides with principal guest conductor Leonard Slatkin and Desert Transport, a work inspired by a helicopter flight over the Arizona landscape, to be conducted by Juanjo Mena.",2013,60000.0,242 days,0.0047602215781807,0.6048216223716736,0.2903828918933868,0.054187037050724,0.021994199603796,0.0110931321978569,0.0127608394250273,1,,,,,,,0.009629182517528534,0.14301662147045135,0.7826695442199707,0.004772021900862455,0.004749854560941458,0.05516280233860016,lda_topic_2,"(50000, 60000]","(46855.0, 61590.0]","['support', 'composer', 'year', 'project', 'artist', 'residency', 'bate', 'perform', 'composer', 'side', 'principal', 'desert', 'transport', 'work', 'inspire', 'helicopter', 'flight', 'landscape', 'conduct', 'mena']"
710,1720,1720,1721,Plano Symphony Orchestra Non-Profit Corp.,Arts Engagement in American Communities,Challenge America: Arts Engagement in American Communities,PLANO,TX,"Purpose: To support a mariachi performance in Plano, Texas. Additional Project Description: The Plano Symphony Orchestra (PSO) will feature international guest artists Mariachi Vargas de Tecalitlán for a one-night performance. Part of an effort to expand representation, PSO aims to highlight Mexican culture and history through the performance and community outreach activities. Intended Beneficiaries: The project will benefit the community of Plano, Texas, with a focus on the Latino population. Intended Outcome: Beneficiaries engage with the arts.",2022,10000.0,150 days,0.0023018573410809,0.0217713098973035,0.3016797006130218,0.0652393251657486,0.0972415134310722,0.4294553995132446,0.0823108628392219,5,,,,,,,0.004404979757964611,0.05586426705121994,0.07266705483198166,0.023754604160785675,0.02395961619913578,0.8193495273590088,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['purpose', 'support', 'mariachi', 'performance', 'additional', 'project', 'description', 'plano', 'symphony', 'orchestra', 'pso', 'feature', 'international', 'guest', 'artist', 'mariachi', 'vargas', 'night', 'performance', 'part', 'effort', 'expand', 'representation', 'pso', 'aim', 'highlight', 'mexican', 'culture', 'history', 'performance', 'community', 'outreach', 'activity', 'intend', 'beneficiary', 'project', 'benefit', 'community', 'focus', 'latino', 'population', 'intend', 'outcome', 'beneficiary', 'engage', 'art']"
711,1721,1721,1722,Plano Symphony Orchestra Non-Profit Corp.,Music,Grants for Arts Projects,PLANO,TX,"To support an education and community engagement project. The orchestra's EncoreYouth comprehensive education programs will expand their reach with free and low-cost events and curriculum for underserved children and families of North Texas. Activities will include school concerts, instrument instruction, instrument petting-zoos, young artist competitions, and music therapy for youth in the Collin County Juvenile Detention Center.",2021,15000.0,364 days,0.0304594729095697,0.021582880988717,0.2040826678276062,0.6328967213630676,0.0696125403046608,0.0071242065168917,0.0342414826154708,3,,,,,,,0.04510515555739403,0.4659877121448517,0.016056852415204048,0.032762862741947174,0.1729545146226883,0.2671329379081726,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'education', 'community', 'engagement', 'project', 'orchestra', 'comprehensive', 'education', 'program', 'expand', 'reach', 'free', 'low', 'cost', 'event', 'curriculum', 'underserved', 'child', 'family', 'activity', 'include', 'school', 'concert', 'instrument', 'instruction', 'instrument', 'petting', 'artist', 'competition', 'music', 'therapy', 'youth', 'detention', 'center']"
